BatchCS15_C, ,Friday, ,14:30,-,15:30,Room#,2,Teacher:,T18
BatchCS14_D, ,Friday, ,14:30,-,15:30,Room#,13,Teacher:,T28
BatchCS16_E, ,Friday, ,14:30,-,15:30,Room#,14,Teacher:,T10
BatchCS16_B, ,Friday, ,14:30,-,15:30,Room#,3,Teacher:,T6
BatchCS15_E, ,Friday, ,14:30,-,15:30,Room#,4,Teacher:,T20
BatchCS14_C, ,Friday, ,14:30,-,15:30,Room#,5,Teacher:,T29
BatchCS14_A, ,Friday, ,14:30,-,15:30,Room#,6,Teacher:,T46
BatchCS14_E, ,Friday, ,14:30,-,15:30,Room#,10,Teacher:,T33
BatchCS13_A, ,Friday, ,15:00,-,16:00,Room#,1,Teacher:,T31
BatchCS15_F, ,Friday, ,15:00,-,16:00,Room#,2,Teacher:,T24
BatchCS13_D, ,Friday, ,15:00,-,16:00,Room#,12,Teacher:,T41
BatchCS15_A, ,Friday, ,15:00,-,16:00,Room#,13,Teacher:,T7
BatchCS15_E, ,Friday, ,15:00,-,16:00,Room#,15,Teacher:,T19
BatchCS13_A, ,Friday, ,15:00,-,16:00,Room#,4,Teacher:,T35
BatchCS13_A, ,Friday, ,15:00,-,16:00,Room#,6,Teacher:,T33
BatchCS13_C, ,Friday, ,15:00,-,16:00,Room#,8,Teacher:,T40
BatchCS14_B, ,Friday, ,15:00,-,16:00,Room#,10,Teacher:,T25
BatchCS13_A, ,Friday, ,15:30,-,16:30,Room#,11,Teacher:,T34
BatchCS13_D, ,Friday, ,15:30,-,16:30,Room#,12,Teacher:,T38
BatchCS15_B, ,Friday, ,15:30,-,16:30,Room#,13,Teacher:,T16
BatchCS13_F, ,Friday, ,15:30,-,16:30,Room#,4,Teacher:,T44
BatchCS16_B, ,Friday, ,15:30,-,16:30,Room#,5,Teacher:,T5
BatchCS15_F, ,Friday, ,15:30,-,16:30,Room#,7,Teacher:,T19
BatchCS13_B, ,Friday, ,15:30,-,16:30,Room#,8,Teacher:,T36
BatchCS15_A, ,Friday, ,15:30,-,16:30,Room#,10,Teacher:,T10
BatchCS13_F, ,Friday, ,16:00,-,17:00,Room#,1,Teacher:,T40
BatchCS15_C, ,Friday, ,16:00,-,17:00,Room#,2,Teacher:,T17
BatchCS16_A , ,Friday, ,16:00,-,17:00,Room#,11,Teacher:,T1
BatchCS14_A, ,Friday, ,16:00,-,17:00,Room#,13,Teacher:,T19
BatchCS16_F, ,Friday, ,16:00,-,17:00,Room#,15,Teacher:,T44
BatchCS16_D, ,Friday, ,16:00,-,17:00,Room#,4,Teacher:,T9
BatchCS16_F, ,Friday, ,16:00,-,17:00,Room#,5,Teacher:,T32
BatchCS13_F, ,Friday, ,16:00,-,17:00,Room#,6,Teacher:,T45
BatchCS14_B, ,Friday, ,16:00,-,17:00,Room#,8,Teacher:,T28
BatchCS16_A , ,Friday, ,10:00,-,11:30,Room#,9,Teacher:,T2
BatchCS16_C, ,Friday, ,10:30,-,12:00,Room#,15,Teacher:,T4
BatchCS16_E, ,Friday, ,11:30,-,13:00,Room#,2,Teacher:,T9
BatchCS15_D, ,Friday, ,11:30,-,13:00,Room#,13,Teacher:,T16
BatchCS15_D, ,Friday, ,11:30,-,13:00,Room#,15,Teacher:,T13
